0085525973;20190716;HO06;PB10;PB
0085525974;20190716;HO06;PB10;PB
0085525975;20190716;HO06;PB10;PB
0085525976;20190716;HO06;PB10;PB
0085524065;20190716;HO06;PB10;PB
0085525977;20190716;HO06;PB10;PB
0085525978;20190716;HO06;PB10;PB
0085524066;20190716;HO06;PB10;PB
0085525979;20190716;HO06;PB10;PB
0085524072;20190716;HO06;PB10;PB
0085525985;20190716;HO06;PB10;PB
0085524073;20190716;HO06;PB10;PB
0085525986;20190716;HO06;PB10;PB
0085524074;20190716;HO06;PB10;PB
0085525987;20190716;HO06;PB10;PB
0085524075;20190716;HO06;PB10;PB
0085525988;20190716;HO06;PB10;PB
0085524076;20190716;HO06;PB10;PB
0085525989;20190716;HO06;PB10;PB
0085525490;20190716;HO06;PB10;PB
0085525491;20190716;HO06;PB10;PB
0085525492;20190716;HO06;PB10;PB
0085525493;20190716;HO06;PB10;PB
0085525210;20190716;HO06;PB10;PB
0085525494;20190716;HO06;PB10;PB
0085525495;20190716;HO06;PB10;PB
0085525496;20190716;HO06;PB10;PB
0085525497;20190716;HO06;PB10;PB
0085525498;20190716;HO06;PB10;PB
0085525649;20190716;HO06;PB10;PB
0085525650;20190716;HO06;PB10;PB
0085525651;20190716;HO06;PB10;PB
0085525652;20190716;HO06;PB10;PB
0085525653;20190716;HO06;PB10;PB
0085525654;20190716;HO06;PB10;PB
0085525655;20190716;HO06;PB10;PB
0085525656;20190716;HO06;PB10;PB
0085525657;20190716;HO06;PB10;PB
0085525280;20190716;HO06;PB10;PB
0085525772;20190716;HO06;PB10;PB
0085524297;20190716;HO06;PB10;PB
0085525773;20190716;HO06;PB10;PB
0085525774;20190716;HO06;PB10;PB
0085524298;20190716;HO06;PB10;PB
0085525775;20190716;HO06;PB10;PB
0085524299;20190716;HO06;PB10;PB
0085525776;20190716;HO06;PB10;PB
0085525777;20190716;HO06;PB10;PB
0085524300;20190716;HO06;PB10;PB
0085524189;20190716;HO06;PB10;PB
0085525156;20190716;HO06;PB10;PB
0085524190;20190716;HO06;PB10;PB
0085525157;20190716;HO06;PB10;PB
0085524191;20190716;HO06;PB10;PB
0085525158;20190716;HO06;PB10;PB
0085524192;20190716;HO06;PB10;PB
0085525159;20190716;HO06;PB10;PB
0085524193;20190716;HO06;PB10;PB
0085525160;20190716;HO06;PB10;PB
0085525499;20190716;HO06;PB10;PB
0085525500;20190716;HO06;PB10;PB
0085525501;20190716;HO06;PB10;PB
0085525502;20190716;HO06;PB10;PB
0085525503;20190716;HO06;PB10;PB
0085525504;20190716;HO06;PB10;PB
0085525505;20190716;HO06;PB10;PB
0085525506;20190716;HO06;PB10;PB
0085525507;20190716;HO06;PB10;PB
0085525508;20190716;HO06;PB10;PB
0085525658;20190716;HO06;PB10;PB
0085525281;20190716;HO06;PB10;PB
0085525659;20190716;HO06;PB10;PB
0085525660;20190716;HO06;PB10;PB
0085525282;20190716;HO06;PB10;PB
0085525661;20190716;HO06;PB10;PB
0085525283;20190716;HO06;PB10;PB
0085525662;20190716;HO06;PB10;PB
0085525284;20190716;HO06;PB10;PB
0085525663;20190716;HO06;PB10;PB
0085525778;20190716;HO06;PB10;PB
0085524301;20190716;HO06;PB10;PB
0085525779;20190716;HO06;PB10;PB
0085525780;20190716;HO06;PB10;PB
0085524302;20190716;HO06;PB10;PB
0085525781;20190716;HO06;PB10;PB
0085525782;20190716;HO06;PB10;PB
0085524303;20190716;HO06;PB10;PB
0085525783;20190716;HO06;PB10;PB
0085524304;20190716;HO06;PB10;PB
0085524194;20190716;HO06;PB10;PB
0085525161;20190716;HO06;PB10;PB
0085524195;20190716;HO06;PB10;PB
0085525162;20190716;HO06;PB10;PB
0085524196;20190716;HO06;PB10;PB
0085525163;20190716;HO06;PB10;PB
0085524197;20190716;HO06;PB10;PB
0085525164;20190716;HO06;PB10;PB
0085524198;20190716;HO06;PB10;PB
0085525165;20190716;HO06;PB10;PB
0085525509;20190716;HO06;PB10;PB
0085525510;20190716;HO06;PB10;PB
0085525511;20190716;HO06;PB10;PB
0085525512;20190716;HO06;PB10;PB
0085525513;20190716;HO06;PB10;PB
0085525514;20190716;HO06;PB10;PB
0085525515;20190716;HO06;PB10;PB
0085525516;20190716;HO06;PB10;PB
0085525517;20190716;HO06;PB10;PB
0085525518;20190716;HO06;PB10;PB
0085525664;20190716;HO06;PB10;PB
0085525665;20190716;HO06;PB10;PB
0085525666;20190716;HO06;PB10;PB
0085525667;20190716;HO06;PB10;PB
0085525668;20190716;HO06;PB10;PB
0085525669;20190716;HO06;PB10;PB
0085525670;20190716;HO06;PB10;PB
0085525671;20190716;HO06;PB10;PB
0085525672;20190716;HO06;PB10;PB
0085525673;20190716;HO06;PB10;PB
0085525784;20190716;HO06;PB10;PB
0085525785;20190716;HO06;PB10;PB
0085525786;20190716;HO06;PB10;PB
0085524305;20190716;HO06;PB10;PB
0085525787;20190716;HO06;PB10;PB
0085524306;20190716;HO06;PB10;PB
0085525788;20190716;HO06;PB10;PB
0085525789;20190716;HO06;PB10;PB
0085524307;20190716;HO06;PB10;PB
0085525790;20190716;HO06;PB10;PB
0085524199;20190716;HO06;PB10;PB
0085524501;20190716;HO06;PB10;PB
0085524200;20190716;HO06;PB10;PB
0085525166;20190716;HO06;PB10;PB
0085524502;20190716;HO06;PB10;PB
0085524201;20190716;HO06;PB10;PB
0085525167;20190716;HO06;PB10;PB
0085524202;20190716;HO06;PB10;PB
0085525168;20190716;HO06;PB10;PB
0085524203;20190716;HO06;PB10;PB
0085525519;20190716;HO06;PB10;PB
0085525520;20190716;HO06;PB10;PB
0085525521;20190716;HO06;PB10;PB
0085525522;20190716;HO06;PB10;PB
0085525523;20190716;HO06;PB10;PB
0085525524;20190716;HO06;PB10;PB
0085525525;20190716;HO06;PB10;PB
0085525526;20190716;HO06;PB10;PB
0085525527;20190716;HO06;PB10;PB
0085525528;20190716;HO06;PB10;PB
0085525674;20190716;HO06;PB10;PB
0085525675;20190716;HO06;PB10;PB
0085525676;20190716;HO06;PB10;PB
0085525677;20190716;HO06;PB10;PB
0085525678;20190716;HO06;PB10;PB
0085525679;20190716;HO06;PB10;PB
0085525680;20190716;HO06;PB10;PB
0085525681;20190716;HO06;PB10;PB
0085525682;20190716;HO06;PB10;PB
0085525683;20190716;HO06;PB10;PB
0085524308;20190716;HO06;PB10;PB
0085525791;20190716;HO06;PB10;PB
0085524309;20190716;HO06;PB10;PB
0085525792;20190716;HO06;PB10;PB
0085525793;20190716;HO06;PB10;PB
0085524310;20190716;HO06;PB10;PB
0085525794;20190716;HO06;PB10;PB
0085525795;20190716;HO06;PB10;PB
0085525796;20190716;HO06;PB10;PB
0085525797;20190716;HO06;PB10;PB
0085525169;20190716;HO06;PB10;PB
0085524204;20190716;HO06;PB10;PB
0085525170;20190716;HO06;PB10;PB
0085524205;20190716;HO06;PB10;PB
0085525171;20190716;HO06;PB10;PB
0085524206;20190716;HO06;PB10;PB
0085525172;20190716;HO06;PB10;PB
0085524207;20190716;HO06;PB10;PB
0085524503;20190716;HO06;PB10;PB
0085524208;20190716;HO06;PB10;PB
0085525529;20190716;HO06;PB10;PB
0085525530;20190716;HO06;PB10;PB
0085525531;20190716;HO06;PB10;PB
0085525532;20190716;HO06;PB10;PB
0085525533;20190716;HO06;PB10;PB
0085525534;20190716;HO06;PB10;PB
0085525535;20190716;HO06;PB10;PB
0085525536;20190716;HO06;PB10;PB
0085525537;20190716;HO06;PB10;PB
0085525538;20190716;HO06;PB10;PB
0085525684;20190716;HO06;PB10;PB
0085525685;20190716;HO06;PB10;PB
0085525686;20190716;HO06;PB10;PB
0085525687;20190716;HO06;PB10;PB
0085525688;20190716;HO06;PB10;PB
0085525689;20190716;HO06;PB10;PB
0085525690;20190716;HO06;PB10;PB
0085525691;20190716;HO06;PB10;PB
0085525692;20190716;HO06;PB10;PB
0085525693;20190716;HO06;PB10;PB
0085525838;20190716;HO06;PB10;PB
0085525839;20190716;HO06;PB10;PB
0085525840;20190716;HO06;PB10;PB
0085525841;20190716;HO06;PB10;PB
0085525842;20190716;HO06;PB10;PB
0085525843;20190716;HO06;PB10;PB
0085525844;20190716;HO06;PB10;PB
0085525845;20190716;HO06;PB10;PB
0085525846;20190716;HO06;PB10;PB
0085525847;20190716;HO06;PB10;PB
0085524504;20190716;HO06;PB10;PB
0085524209;20190716;HO06;PB10;PB
0085525416;20190716;HO06;PB10;PB
0085524210;20190716;HO06;PB10;PB
0085525417;20190716;HO06;PB10;PB
0085525418;20190716;HO06;PB10;PB
0085525419;20190716;HO06;PB10;PB
0085525173;20190716;HO06;PB10;PB
0085525420;20190716;HO06;PB10;PB
0085525174;20190716;HO06;PB10;PB
0085525539;20190716;HO06;PB10;PB
0085525540;20190716;HO06;PB10;PB
0085525541;20190716;HO06;PB10;PB
0085525542;20190716;HO06;PB10;PB
0085525543;20190716;HO06;PB10;PB
0085525544;20190716;HO06;PB10;PB
0085525545;20190716;HO06;PB10;PB
0085525546;20190716;HO06;PB10;PB
0085525547;20190716;HO06;PB10;PB
0085525548;20190716;HO06;PB10;PB
0085525694;20190716;HO06;PB10;PB
0085525695;20190716;HO06;PB10;PB
0085525696;20190716;HO06;PB10;PB
0085525697;20190716;HO06;PB10;PB
0085525698;20190716;HO06;PB10;PB
0085525699;20190716;HO06;PB10;PB
0085525700;20190716;HO06;PB10;PB
0085525701;20190716;HO06;PB10;PB
0085525702;20190716;HO06;PB10;PB
0085525703;20190716;HO06;PB10;PB
0085525798;20190716;HO06;PB10;PB
0085525799;20190716;HO06;PB10;PB
0085525800;20190716;HO06;PB10;PB
0085525801;20190716;HO06;PB10;PB
0085525802;20190716;HO06;PB10;PB
0085525803;20190716;HO06;PB10;PB
0085525804;20190716;HO06;PB10;PB
0085525805;20190716;HO06;PB10;PB
0085525806;20190716;HO06;PB10;PB
0085525807;20190716;HO06;PB10;PB
0085525421;20190716;HO06;PB10;PB
0085525175;20190716;HO06;PB10;PB
0085525422;20190716;HO06;PB10;PB
0085525176;20190716;HO06;PB10;PB
0085525423;20190716;HO06;PB10;PB
0085525424;20190716;HO06;PB10;PB
0085525177;20190716;HO06;PB10;PB
0085525425;20190716;HO06;PB10;PB
0085525178;20190716;HO06;PB10;PB
0085525426;20190716;HO06;PB10;PB
0085525549;20190716;HO06;PB10;PB
0085525550;20190716;HO06;PB10;PB
0085525551;20190716;HO06;PB10;PB
0085525552;20190716;HO06;PB10;PB
0085525553;20190716;HO06;PB10;PB
0085525554;20190716;HO06;PB10;PB
0085525555;20190716;HO06;PB10;PB
0085525556;20190716;HO06;PB10;PB
0085525557;20190716;HO06;PB10;PB
0085525558;20190716;HO06;PB10;PB
0085525704;20190716;HO06;PB10;PB
0085525705;20190716;HO06;PB10;PB
0085525706;20190716;HO06;PB10;PB
0085525707;20190716;HO06;PB10;PB
0085525708;20190716;HO06;PB10;PB
0085525709;20190716;HO06;PB10;PB
0085525710;20190716;HO06;PB10;PB
0085525711;20190716;HO06;PB10;PB
0085525712;20190716;HO06;PB10;PB
0085525713;20190716;HO06;PB10;PB
0085525818;20190716;HO06;PB10;PB
0085525819;20190716;HO06;PB10;PB
0085525820;20190716;HO06;PB10;PB
0085525821;20190716;HO06;PB10;PB
0085525822;20190716;HO06;PB10;PB
0085525823;20190716;HO06;PB10;PB
0085525824;20190716;HO06;PB10;PB
0085525825;20190716;HO06;PB10;PB
0085525826;20190716;HO06;PB10;PB
0085525827;20190716;HO06;PB10;PB
0085525179;20190716;HO06;PB10;PB
0085524505;20190716;HO06;PB10;PB
0085525180;20190716;HO06;PB10;PB
0085524506;20190716;HO06;PB10;PB
0085525181;20190716;HO06;PB10;PB
0085525427;20190716;HO06;PB10;PB
0085524507;20190716;HO06;PB10;PB
0085525182;20190716;HO06;PB10;PB
0085524508;20190716;HO06;PB10;PB
0085525183;20190716;HO06;PB10;PB
0085525559;20190716;HO06;PB10;PB
0085525560;20190716;HO06;PB10;PB
0085525561;20190716;HO06;PB10;PB
0085525562;20190716;HO06;PB10;PB
0085525563;20190716;HO06;PB10;PB
0085525564;20190716;HO06;PB10;PB
0085525565;20190716;HO06;PB10;PB
0085525566;20190716;HO06;PB10;PB
0085525567;20190716;HO06;PB10;PB
0085525568;20190716;HO06;PB10;PB
0085525714;20190716;HO06;PB10;PB
0085525715;20190716;HO06;PB10;PB
0085525716;20190716;HO06;PB10;PB
0085525717;20190716;HO06;PB10;PB
0085525718;20190716;HO06;PB10;PB
0085525719;20190716;HO06;PB10;PB
0085525720;20190716;HO06;PB10;PB
0085525721;20190716;HO06;PB10;PB
0085524265;20190716;HO06;PB10;PB
0085524266;20190716;HO06;PB10;PB
0085525848;20190716;HO06;PB10;PB
0085525849;20190716;HO06;PB10;PB
0085525850;20190716;HO06;PB10;PB
0085525851;20190716;HO06;PB10;PB
0085525852;20190716;HO06;PB10;PB
0085525853;20190716;HO06;PB10;PB
0085525854;20190716;HO06;PB10;PB
0085525855;20190716;HO06;PB10;PB
0085525856;20190716;HO06;PB10;PB
0085525857;20190716;HO06;PB10;PB
0085524509;20190716;HO06;PB10;PB
0085525184;20190716;HO06;PB10;PB
0085525428;20190716;HO06;PB10;PB
0085525185;20190716;HO06;PB10;PB
0085525429;20190716;HO06;PB10;PB
0085525186;20190716;HO06;PB10;PB
0085525430;20190716;HO06;PB10;PB
0085525187;20190716;HO06;PB10;PB
0085525431;20190716;HO06;PB10;PB
0085525188;20190716;HO06;PB10;PB
0085525569;20190716;HO06;PB10;PB
0085525570;20190716;HO06;PB10;PB
0085525571;20190716;HO06;PB10;PB
0085525572;20190716;HO06;PB10;PB
0085525573;20190716;HO06;PB10;PB
0085525574;20190716;HO06;PB10;PB
0085525575;20190716;HO06;PB10;PB
0085525576;20190716;HO06;PB10;PB
0085525577;20190716;HO06;PB10;PB
0085525578;20190716;HO06;PB10;PB
0085525722;20190716;HO06;PB10;PB
0085525723;20190716;HO06;PB10;PB
0085524267;20190716;HO06;PB10;PB
0085525724;20190716;HO06;PB10;PB
0085524268;20190716;HO06;PB10;PB
0085525725;20190716;HO06;PB10;PB
0085525726;20190716;HO06;PB10;PB
0085525727;20190716;HO06;PB10;PB
0085524269;20190716;HO06;PB10;PB
0085525728;20190716;HO06;PB10;PB
0085525808;20190716;HO06;PB10;PB
0085525809;20190716;HO06;PB10;PB
0085525810;20190716;HO06;PB10;PB
0085525811;20190716;HO06;PB10;PB
0085525812;20190716;HO06;PB10;PB
0085525813;20190716;HO06;PB10;PB
0085525814;20190716;HO06;PB10;PB
0085525815;20190716;HO06;PB10;PB
0085525816;20190716;HO06;PB10;PB
0085525817;20190716;HO06;PB10;PB
0085525432;20190716;HO06;PB10;PB
0085525189;20190716;HO06;PB10;PB
0085525433;20190716;HO06;PB10;PB
0085525190;20190716;HO06;PB10;PB
0085525434;20190716;HO06;PB10;PB
0085525191;20190716;HO06;PB10;PB
0085525435;20190716;HO06;PB10;PB
0085525192;20190716;HO06;PB10;PB
0085525436;20190716;HO06;PB10;PB
0085525193;20190716;HO06;PB10;PB
0085525579;20190716;HO06;PB10;PB
0085525580;20190716;HO06;PB10;PB
0085525581;20190716;HO06;PB10;PB
0085525582;20190716;HO06;PB10;PB
0085525583;20190716;HO06;PB10;PB
0085525584;20190716;HO06;PB10;PB
0085525585;20190716;HO06;PB10;PB
0085525586;20190716;HO06;PB10;PB
0085525587;20190716;HO06;PB10;PB
0085525588;20190716;HO06;PB10;PB
0085525729;20190716;HO06;PB10;PB
0085525730;20190716;HO06;PB10;PB
0085525731;20190716;HO06;PB10;PB
0085524270;20190716;HO06;PB10;PB
0085525732;20190716;HO06;PB10;PB
0085524271;20190716;HO06;PB10;PB
0085525733;20190716;HO06;PB10;PB
0085524272;20190716;HO06;PB10;PB
0085525734;20190716;HO06;PB10;PB
0085524273;20190716;HO06;PB10;PB
0085525828;20190716;HO06;PB10;PB
0085525829;20190716;HO06;PB10;PB
0085525830;20190716;HO06;PB10;PB
0085525831;20190716;HO06;PB10;PB
0085525832;20190716;HO06;PB10;PB
0085525833;20190716;HO06;PB10;PB
0085525834;20190716;HO06;PB10;PB
0085525835;20190716;HO06;PB10;PB
0085525836;20190716;HO06;PB10;PB
0085525837;20190716;HO06;PB10;PB
0085525437;20190716;HO06;PB10;PB
0085525194;20190716;HO06;PB10;PB
0085525438;20190716;HO06;PB10;PB
0085525195;20190716;HO06;PB10;PB
0085525439;20190716;HO06;PB10;PB
0085525196;20190716;HO06;PB10;PB
0085524510;20190716;HO06;PB10;PB
0085525197;20190716;HO06;PB10;PB
0085525440;20190716;HO06;PB10;PB
0085525198;20190716;HO06;PB10;PB
0085525589;20190716;HO06;PB10;PB
0085525590;20190716;HO06;PB10;PB
0085525591;20190716;HO06;PB10;PB
0085525592;20190716;HO06;PB10;PB
0085525593;20190716;HO06;PB10;PB
0085525594;20190716;HO06;PB10;PB
0085525595;20190716;HO06;PB10;PB
0085525596;20190716;HO06;PB10;PB
0085525597;20190716;HO06;PB10;PB
0085525598;20190716;HO06;PB10;PB
0085525735;20190716;HO06;PB10;PB
0085524274;20190716;HO06;PB10;PB
0085525736;20190716;HO06;PB10;PB
0085524275;20190716;HO06;PB10;PB
0085524276;20190716;HO06;PB10;PB
0085525737;20190716;HO06;PB10;PB
0085524277;20190716;HO06;PB10;PB
0085525738;20190716;HO06;PB10;PB
0085525739;20190716;HO06;PB10;PB
0085525740;20190716;HO06;PB10;PB
0085525100;20190716;HO06;PB10;PB
0085524482;20190716;HO06;PB10;PB
0085525101;20190716;HO06;PB10;PB
0085524483;20190716;HO06;PB10;PB
0085525102;20190716;HO06;PB10;PB
0085524484;20190716;HO06;PB10;PB
0085525103;20190716;HO06;PB10;PB
0085524485;20190716;HO06;PB10;PB
0085524486;20190716;HO06;PB10;PB
0085524487;20190716;HO06;PB10;PB
0085525441;20190716;HO06;PB10;PB
0085525199;20190716;HO06;PB10;PB
0085525442;20190716;HO06;PB10;PB
0085525200;20190716;HO06;PB10;PB
0085525443;20190716;HO06;PB10;PB
0085525201;20190716;HO06;PB10;PB
0085525444;20190716;HO06;PB10;PB
0085525445;20190716;HO06;PB10;PB
0085525446;20190716;HO06;PB10;PB
0085525447;20190716;HO06;PB10;PB
0085525599;20190716;HO06;PB10;PB
0085525600;20190716;HO06;PB10;PB
0085525601;20190716;HO06;PB10;PB
0085525602;20190716;HO06;PB10;PB
0085525603;20190716;HO06;PB10;PB
0085525604;20190716;HO06;PB10;PB
0085525605;20190716;HO06;PB10;PB
0085525606;20190716;HO06;PB10;PB
0085525607;20190716;HO06;PB10;PB
0085525608;20190716;HO06;PB10;PB
0085525741;20190716;HO06;PB10;PB
0085525742;20190716;HO06;PB10;PB
0085524278;20190716;HO06;PB10;PB
0085525743;20190716;HO06;PB10;PB
0085524279;20190716;HO06;PB10;PB
0085525744;20190716;HO06;PB10;PB
0085524280;20190716;HO06;PB10;PB
0085525745;20190716;HO06;PB10;PB
0085525746;20190716;HO06;PB10;PB
0085525747;20190716;HO06;PB10;PB
0085525395;20190716;HO06;PB10;PB
0085524488;20190716;HO06;PB10;PB
0085525396;20190716;HO06;PB10;PB
0085524489;20190716;HO06;PB10;PB
0085525397;20190716;HO06;PB10;PB
0085524490;20190716;HO06;PB10;PB
0085525398;20190716;HO06;PB10;PB
0085524491;20190716;HO06;PB10;PB
0085525399;20190716;HO06;PB10;PB
0085524492;20190716;HO06;PB10;PB
0085525448;20190716;HO06;PB10;PB
0085525449;20190716;HO06;PB10;PB
0085525450;20190716;HO06;PB10;PB
0085525451;20190716;HO06;PB10;PB
0085525452;20190716;HO06;PB10;PB
0085525453;20190716;HO06;PB10;PB
0085525454;20190716;HO06;PB10;PB
0085525455;20190716;HO06;PB10;PB
0085525456;20190716;HO06;PB10;PB
0085525457;20190716;HO06;PB10;PB
0085525609;20190716;HO06;PB10;PB
0085525610;20190716;HO06;PB10;PB
0085525611;20190716;HO06;PB10;PB
0085525612;20190716;HO06;PB10;PB
0085525613;20190716;HO06;PB10;PB
0085525614;20190716;HO06;PB10;PB
0085525615;20190716;HO06;PB10;PB
0085525616;20190716;HO06;PB10;PB
0085525617;20190716;HO06;PB10;PB
0085525618;20190716;HO06;PB10;PB
0085524281;20190716;HO06;PB10;PB
0085525748;20190716;HO06;PB10;PB
0085524282;20190716;HO06;PB10;PB
0085525749;20190716;HO06;PB10;PB
0085524283;20190716;HO06;PB10;PB
0085525750;20190716;HO06;PB10;PB
0085525751;20190716;HO06;PB10;PB
0085524284;20190716;HO06;PB10;PB
0085525752;20190716;HO06;PB10;PB
0085525753;20190716;HO06;PB10;PB
0085525400;20190716;HO06;PB10;PB
0085524493;20190716;HO06;PB10;PB
0085525401;20190716;HO06;PB10;PB
0085524494;20190716;HO06;PB10;PB
0085525402;20190716;HO06;PB10;PB
0085524495;20190716;HO06;PB10;PB
0085525403;20190716;HO06;PB10;PB
0085524496;20190716;HO06;PB10;PB
0085525404;20190716;HO06;PB10;PB
0085524497;20190716;HO06;PB10;PB
0085525458;20190716;HO06;PB10;PB
0085525459;20190716;HO06;PB10;PB
0085525460;20190716;HO06;PB10;PB
0085525461;20190716;HO06;PB10;PB
0085525462;20190716;HO06;PB10;PB
0085525463;20190716;HO06;PB10;PB
0085525464;20190716;HO06;PB10;PB
0085525465;20190716;HO06;PB10;PB
0085525466;20190716;HO06;PB10;PB
0085525467;20190716;HO06;PB10;PB
0085525619;20190716;HO06;PB10;PB
0085525620;20190716;HO06;PB10;PB
0085525621;20190716;HO06;PB10;PB
0085525622;20190716;HO06;PB10;PB
0085525623;20190716;HO06;PB10;PB
0085525624;20190716;HO06;PB10;PB
0085525625;20190716;HO06;PB10;PB
0085525626;20190716;HO06;PB10;PB
0085525627;20190716;HO06;PB10;PB
0085525628;20190716;HO06;PB10;PB
0085525754;20190716;HO06;PB10;PB
0085524285;20190716;HO06;PB10;PB
0085525755;20190716;HO06;PB10;PB
0085525756;20190716;HO06;PB10;PB
0085524286;20190716;HO06;PB10;PB
0085525757;20190716;HO06;PB10;PB
0085525758;20190716;HO06;PB10;PB
0085525759;20190716;HO06;PB10;PB
0085525760;20190716;HO06;PB10;PB
0085525761;20190716;HO06;PB10;PB
0085525405;20190716;HO06;PB10;PB
0085524177;20190716;HO06;PB10;PB
0085525406;20190716;HO06;PB10;PB
0085524498;20190716;HO06;PB10;PB
0085525407;20190716;HO06;PB10;PB
0085524499;20190716;HO06;PB10;PB
0085525408;20190716;HO06;PB10;PB
0085524500;20190716;HO06;PB10;PB
0085525409;20190716;HO06;PB10;PB
0085524178;20190716;HO06;PB10;PB
0085525202;20190716;HO06;PB10;PB
0085525468;20190716;HO06;PB10;PB
0085525469;20190716;HO06;PB10;PB
0085525470;20190716;HO06;PB10;PB
0085525203;20190716;HO06;PB10;PB
0085525471;20190716;HO06;PB10;PB
0085525472;20190716;HO06;PB10;PB
0085525204;20190716;HO06;PB10;PB
0085525473;20190716;HO06;PB10;PB
0085525205;20190716;HO06;PB10;PB
0085525629;20190716;HO06;PB10;PB
0085525630;20190716;HO06;PB10;PB
0085525631;20190716;HO06;PB10;PB
0085525632;20190716;HO06;PB10;PB
0085525633;20190716;HO06;PB10;PB
0085525634;20190716;HO06;PB10;PB
0085525635;20190716;HO06;PB10;PB
0085525636;20190716;HO06;PB10;PB
0085525637;20190716;HO06;PB10;PB
0085525638;20190716;HO06;PB10;PB
0085525762;20190716;HO06;PB10;PB
0085524287;20190716;HO06;PB10;PB
0085525763;20190716;HO06;PB10;PB
0085524288;20190716;HO06;PB10;PB
0085525764;20190716;HO06;PB10;PB
0085524289;20190716;HO06;PB10;PB
0085525765;20190716;HO06;PB10;PB
0085524290;20190716;HO06;PB10;PB
0085525766;20190716;HO06;PB10;PB
0085524291;20190716;HO06;PB10;PB
0085525410;20190716;HO06;PB10;PB
0085524179;20190716;HO06;PB10;PB
0085525411;20190716;HO06;PB10;PB
0085524180;20190716;HO06;PB10;PB
0085525412;20190716;HO06;PB10;PB
0085524181;20190716;HO06;PB10;PB
0085525413;20190716;HO06;PB10;PB
0085524182;20190716;HO06;PB10;PB
0085525414;20190716;HO06;PB10;PB
0085524183;20190716;HO06;PB10;PB
0085525474;20190716;HO06;PB10;PB
0085525475;20190716;HO06;PB10;PB
0085525476;20190716;HO06;PB10;PB
0085525477;20190716;HO06;PB10;PB
0085525478;20190716;HO06;PB10;PB
0085525206;20190716;HO06;PB10;PB
0085525479;20190716;HO06;PB10;PB
0085525480;20190716;HO06;PB10;PB
0085525481;20190716;HO06;PB10;PB
0085525482;20190716;HO06;PB10;PB
0085525639;20190716;HO06;PB10;PB
0085525640;20190716;HO06;PB10;PB
0085525641;20190716;HO06;PB10;PB
0085525642;20190716;HO06;PB10;PB
0085525643;20190716;HO06;PB10;PB
0085525644;20190716;HO06;PB10;PB
0085525645;20190716;HO06;PB10;PB
0085525646;20190716;HO06;PB10;PB
0085525647;20190716;HO06;PB10;PB
0085525648;20190716;HO06;PB10;PB
0085525767;20190716;HO06;PB10;PB
0085524292;20190716;HO06;PB10;PB
0085525768;20190716;HO06;PB10;PB
0085524293;20190716;HO06;PB10;PB
0085525769;20190716;HO06;PB10;PB
0085524294;20190716;HO06;PB10;PB
0085525770;20190716;HO06;PB10;PB
0085524295;20190716;HO06;PB10;PB
0085525771;20190716;HO06;PB10;PB
0085524296;20190716;HO06;PB10;PB
0085525415;20190716;HO06;PB10;PB
0085524184;20190716;HO06;PB10;PB
0085524185;20190716;HO06;PB10;PB
0085525152;20190716;HO06;PB10;PB
0085524186;20190716;HO06;PB10;PB
0085525153;20190716;HO06;PB10;PB
0085524187;20190716;HO06;PB10;PB
0085525154;20190716;HO06;PB10;PB
0085524188;20190716;HO06;PB10;PB
0085525155;20190716;HO06;PB10;PB
0085525483;20190716;HO06;PB10;PB
0085525484;20190716;HO06;PB10;PB
0085525207;20190716;HO06;PB10;PB
0085525485;20190716;HO06;PB10;PB
0085525486;20190716;HO06;PB10;PB
0085525487;20190716;HO06;PB10;PB
0085525488;20190716;HO06;PB10;PB
0085525208;20190716;HO06;PB10;PB
0085525489;20190716;HO06;PB10;PB
0085525209;20190716;HO06;PB10;PB
0085524513;20181002;KE01;DCGI;GI
0085525022;20181123;MG01;DC78;MG
0075650002;20181126;HS78;D178;SP
0085525023;20181127;MG01;DC78;MG
0180517264;20181128;;;
0075650006;20190114;HS78;D178;SP
0085525028;20190123;S703;DC18;SI
0085525029;20190123;S701;DC18;SI
0085525030;20190123;PO01;DC82;
0085525031;20190124;S701;DC18;SI
0180517265;20181129;;;
0085524533;20190308;MN88;DCE1;
0085524534;20190308;MN88;DCE1;
0085524535;20190308;MN88;DCE1;
0085524536;20190308;MN88;DCE1;
0085524537;20190308;MN88;DCE1;
0085524538;20190308;DCE2;DC31;CN
0085524539;20190308;DCE2;DC31;CN
0085525124;20190308;DCE2;DC31;CN
0180517152;20190312;;;
0085524414;20181012;NW19;HF01;FA
0085524715;20181019;PS27;DC63;SP
0095552001;20181031;0000409723;DC82;VT
0095552002;20181031;0000409723;DC82;
0096306303;20181031;0000409723;DC82;VT
0096306304;20181031;0000409723;DC82;
0085525325;20190301;CN88;DCE2;CN
0085524425;20190304;AF05;D763;SP
0085525326;20190304;MN88;DCE1;
0085525327;20190304;MN88;DCE1;
0085525328;20190304;MN88;DCE1;
0085525329;20190304;HS78;D178;SP
0085524743;20190308;DCE2;DC31;CN
0180517279;20190308;;;
0085524744;20190308;DCE2;DC31;CN
0085524745;20190308;DCE2;DC31;CN
0085524576;20190509;M101;DCM8;
0085524577;20190509;M101;DCM8;
0085524392;20190509;M201;DCM8;
0085524393;20190509;M201;DCM8;
0085525262;20190509;MN88;DCE1;
0085524459;20190509;MN88;DCE1;
0085524578;20190510;MN88;DCE1;
